CÓDIGO SIGEP,NOMBRE DE LA ENTIDAD,NIT,ORDEN,SUBORDEN,CLASIFICACIÓN ORGÁNICA,SECTOR,NIVEL,TIPO DE VINCULACIÓN,NATURALEZA JURÍDICA,LONGITUD,LATITUD,AÑO,FUENTE,CANTIDAD DE HOMBRES EN CARGOS DE MÁXIMO NIVEL DECISORIO,CANTIDAD DE MUJERES EN CARGOS DE MÁXIMO NIVEL DECISORIO,CANTIDAD DE HOMBRES EN CARGOS EN CARGOS DE OTROS NIVELES DECISORIOS,CANTIDAD DE MUJERES EN CARGOS EN CARGOS DE OTROS NIVELES DECISORIOS,CANTIDAD DE CARGOS PROVISTOS MÁXIMO NIVEL DECISORIO,CANTIDAD DE CARGOS PROVISTOS OTRO NIVEL DECISORIO,CODIGO DEPARTAMENTO,DEPARTAMENTO,CÓDIGO MUNICIPIO,MUNICIPIO
790,ALCALDIA DE MOSQUERA - NARIÑO,800099111,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-78.438827004,2.442493698,2017,"Fuente: Función Pública, Informe Ley de Cuotas, 2017",1,0,1,2,1,3,52,NARIÑO,52473,MOSQUERA
3042,CENTRO HOSPITAL GUAITARILLA,814002021,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESAS SOCIALES DEL ESTADO,-77.530113362,1.151366658,2021,"Fuente: Función Pública, Informe Ley de Cuotas, 2021",1,0,1,0,1,1,52,NARIÑO,52320,GUAITARILLA
557,ALCALDIA DE EL PLAYON,890208199,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-73.181581916,7.524284721,2018,"Fuente: Función Pública, Informe Ley de Cuotas, 2018",0,4,0,,4,,68,SANTANDER,68255,EL PLAYÓN
3222,HOSPITAL  SAN JUAN DE DIOS  -PEÑOL,890980486,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESAS SOCIALES DEL ESTADO,-75.223509055,6.232396368,2021,"Fuente: Función Pública, Informe Ley de Cuotas, 2021",1,2,1,1,3,2,05,ANTIOQUIA,05541,PEÑOL
3232,HOSPITAL  SAN JUAN DEL SUROESTE  -HISPANIA,800068653,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESAS SOCIALES DEL ESTADO,-75.906692028,5.797039002,2021,"Fuente: Función Pública, Informe Ley de Cuotas, 2021",2,0,0,0,2,0,05,ANTIOQUIA,05353,HISPANIA
3241,HOSPITAL  SAN NICOLAS  -PLANETA RICA,891000736,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESAS SOCIALES DEL ESTADO,-75.68923803,8.181108488,2019,"Fuente: Función Pública, Informe Ley de Cuotas, 2019",0,1,0,0,1,0,23,CÓRDOBA,23555,PLANETA RICA
635,ALCALDIA DE GUATAQUI,800011271,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-74.782577881,4.516381655,2021,"Fuente: Función Pública, Informe Ley de Cuotas, 2021",2,1,0,0,3,0,25,CUNDINAMARCA,25324,GUATAQUÍ
3833,EMPRESA DE SERVICIOS PUBLICOS DE AGUACHICA,800105650,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESAS INDUSTRIALES Y COMERCIALES DEL ESTADO,-73.6227405,8.248735219,2021,"Fuente: Función Pública, Informe Ley de Cuotas, 2021",1,0,1,1,1,2,20,CESAR,20011,AGUACHICA
6002,PERSONERIA DE SUTAMARCHAN,NULL,TERRITORIAL,MUNICIPAL,ORGANOS DE CONTROL,NO APLICA,NO APLICA,NO APLICA,PERSONERÍA MUNICIPAL,-73.625987727,5.640030759,2017,"Fuente: Función Pública, Informe Ley de Cuotas, 2017",0,1,0,0,1,0,15,BOYACÁ,15776,SUTAMARCHÁN
1080,ALCALDIA DE SANTA ANA,891780056,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-74.444193806,9.503097215,2019,"Fuente: Función Pública, Informe Ley de Cuotas, 2019",4,3,0,0,7,0,47,MAGDALENA,47707,SANTA ANA
3245,HOSPITAL  SAN RAFAEL - EL AGUILA,891901082,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESAS SOCIALES DEL ESTADO,-76.066010008,4.917562873,2017,"Fuente: Función Pública, Informe Ley de Cuotas, 2017",1,1,0,0,2,0,76,VALLE DEL CAUCA,76243,EL ÁGUILA
1617,CONCEJO DE CHARALA,890205063,TERRITORIAL,MUNICIPAL,CORPORACIÓN POLÍTICO ADMINISTRATIVA,NO APLICA,NO APLICA,NO APLICA,CONCEJO MUNICIPAL,-73.061013821,6.35099819,2019,"Fuente: Función Pública, Informe Ley de Cuotas, 2019",0,0,0,0,0,0,68,SANTANDER,68167,CHARALÁ
1238,ALCALDIA DE VALLE DEL GUAMUEZ,800102912,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-76.770670262,.42012589,2021,"Fuente: Función Pública, Informe Ley de Cuotas, 2021",3,4,0,0,7,0,86,PUTUMAYO,86865,VALLE DEL GUAMUEZ
393,ALCALDIA DE FLORENCIA  CAUCA,800188492,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-77.087357234,1.69453474,2020,"Fuente: Función Pública, Informe Ley de Cuotas, 2020",2,3,0,1,5,1,19,CAUCA,19290,FLORENCIA
8382,UNIDAD ADMINISTRATIVA DE ESPECIAL DE CIENCIA TECNOLOGIA E INNOVACION,9007449144,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,NO APLICA,UNIDAD ADMINISTRATIVA ESPECIAL CON PERSONERÍA JURÍDICA,-73.378018556,5.518472615,2021,"Fuente: Función Pública, Informe Ley de Cuotas, 2021",1,0,0,0,1,0,15,BOYACÁ,15001,TUNJA
3359,HOSPITAL ALVARO RAMIREZ GONZALEZ SAN MARTIN,824000441,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESAS SOCIALES DEL ESTADO,-73.544363121,7.937788454,2021,"Fuente: Función Pública, Informe Ley de Cuotas, 2021",0,1,2,3,1,5,20,CESAR,20770,SAN MARTÍN
4055,EMPRESA DEPARTAMENTAL DE SERVICIOS PUBLICOS DE BOYACA,900297725,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIO OFICIAL,-73.378018556,5.518472615,2019,"Fuente: Función Pública, Informe Ley de Cuotas, 2019",0,2,2,1,2,3,15,BOYACÁ,15001,TUNJA
997,ALCALDIA DE SAMPUES,892280055,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-75.360274217,9.165188649,2020,"Fuente: Función Pública, Informe Ley de Cuotas, 2020",1,5,0,0,6,0,70,SUCRE,70670,SAMPUÉS
8438,"EMPRESA DE SERVICIO DE ALUMBRADO PUBLICO DE YOPAL ""SAYOP S.A.S E.S.P""",901380793,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIO OFICIAL,-72.25802857,5.242744761,2021,"Fuente: Función Pública, Informe Ley de Cuotas, 2021",1,3,0,0,4,0,85,CASANARE,85001,YOPAL
3530,HOSPITAL REGIONAL  SAN RAFAEL  -YOLOMBO,890981536,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESAS SOCIALES DEL ESTADO,-75.029902658,6.64442786,2021,"Fuente: Función Pública, Informe Ley de Cuotas, 2021",1,0,1,1,1,2,05,ANTIOQUIA,05890,YOLOMBÓ
153,ALCALDIA DE BUCARASICA,890503483,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-72.929199255,8.079802239,2020,"Fuente: Función Pública, Informe Ley de Cuotas, 2020",3,3,0,0,6,0,54,NORTE DE SANTANDER,54109,BUCARASICA
69,ALCALDIA DE ALGECIRAS,800255101,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-75.291349457,2.49785068,2017,"Fuente: Función Pública, Informe Ley de Cuotas, 2017",4,2,0,0,6,0,41,HUILA,41020,ALGECIRAS
850,ALCALDIA DE PAMPLONITA,890506116,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-72.635154009,7.48287886,2021,"Fuente: Función Pública, Informe Ley de Cuotas, 2021",2,4,0,0,6,0,54,NORTE DE SANTANDER,54520,PAMPLONITA
442,ALCALDIA DE OVEJAS,800100729,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-75.188559161,9.549655271,2020,"Fuente: Función Pública, Informe Ley de Cuotas, 2020",1,0,3,2,1,5,70,SUCRE,70508,OVEJAS
304,ALCALDIA DE CUCUTILLA,800013237,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-72.797034471,7.502182366,2019,"Fuente: Función Pública, Informe Ley de Cuotas, 2019",1,0,4,0,1,4,54,NORTE DE SANTANDER,54223,CUCUTILLA
4012,EMPRESA DE SERVICIOS PUBLICOS DE LA PAZ - EMPAZ,824003215,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIO OFICIAL,-73.078245692,10.244405624,2021,"Fuente: Función Pública, Informe Ley de Cuotas, 2021",1,1,0,0,2,0,20,CESAR,20621,LA PAZ
3098,HOSPITAL  JOSE  MARIA CORDOBA  -CONCEPCION,890980512,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,SALUD Y PROTECCIÓN SOCIAL,DESCENTRALIZADO,VINCULADAS,EMPRESAS SOCIALES DEL ESTADO,-75.217859014,6.376106187,2021,"Fuente: Función Pública, Informe Ley de Cuotas, 2021",0,1,0,0,1,0,05,ANTIOQUIA,05206,CONCEPCIÓN
606,ALCALDIA DE GARAGOA,800025608,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-73.314302722,5.089466651,2022,"Fuente: Función Pública, Informe Ley de Cuotas, 2022",4,3,0,0,7,0,15,BOYACÁ,15299,GARAGOA
757,ALCALDIA DE MARMATO,8908011456,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-75.60209955,5.492632029,2018,"Fuente: Función Pública, Informe Ley de Cuotas, 2018",3,1,0,1,4,1,17,CALDAS,17442,MARMATO
1251,ALCALDIA DE VICTORIA,890801151,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-74.836225017,5.447542859,2020,"Fuente: Función Pública, Informe Ley de Cuotas, 2020",4,2,0,0,6,0,17,CALDAS,17867,VICTORIA
1047,ALCALDIA DE SAN JUAN DEL CESAR,892115179,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-73.086599864,10.81311496,2017,"Fuente: Función Pública, Informe Ley de Cuotas, 2017",2,2,1,1,4,2,44,LA GUAJIRA,44650,SAN JUAN DEL CESAR
1047,ALCALDIA DE SAN JUAN DEL CESAR,892115179,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-73.086599864,10.81311496,2020,"Fuente: Función Pública, Informe Ley de Cuotas, 2020",3,2,0,0,5,0,44,LA GUAJIRA,44650,SAN JUAN DEL CESAR
1054,ALCALDIA DE SAN MARCOS - SUCRE,892200591,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-75.172499549,8.589220102,2021,"Fuente: Función Pública, Informe Ley de Cuotas, 2021",7,1,0,1,8,1,70,SUCRE,70708,SAN MARCOS
582,ALCALDIA DE FLORIDA,800100519,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-76.164773067,3.304104295,2021,"Fuente: Función Pública, Informe Ley de Cuotas, 2021",5,3,1,1,8,2,76,VALLE DEL CAUCA,76275,FLORIDA
52,ALCALDIA DE ACANDI,891680050,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-77.265602561,8.383938499,2018,"Fuente: Función Pública, Informe Ley de Cuotas, 2018",0,1,2,2,1,4,27,CHOCÓ,27006,ACANDÍ
502,ALCALDIA DE TULUA,891900272,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-76.032503793,4.02840797,2018,"Fuente: Función Pública, Informe Ley de Cuotas, 2018",10,6,2,2,16,4,76,VALLE DEL CAUCA,76834,TULUÁ
3735,EMPRESA DE ACUEDUCTO - SUAN,802010973,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESAS INDUSTRIALES Y COMERCIALES DEL ESTADO,-74.907133084,10.310850347,2020,"Fuente: Función Pública, Informe Ley de Cuotas, 2020",1,0,0,0,1,0,08,ATLÁNTICO,08770,SUAN
3058,GAMEZA MUNICIPIO SALUDABLE,826001960,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESAS SOCIALES DEL ESTADO,-72.729647651,5.799050256,2018,"Fuente: Función Pública, Informe Ley de Cuotas, 2018",0,1,0,1,1,1,15,BOYACÁ,15296,GÁMEZA
3275,HOSPITAL  SAN VICENTE  - RAMIRIQUI,891800644,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESAS SOCIALES DEL ESTADO,-73.310778996,5.319934092,2020,"Fuente: Función Pública, Informe Ley de Cuotas, 2020",0,1,1,0,1,1,15,BOYACÁ,15599,RAMIRIQUÍ
2901,CENTRO 1 -PIENDAMO,900145581,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESAS SOCIALES DEL ESTADO,-76.537704551,2.702420026,2019,"Fuente: Función Pública, Informe Ley de Cuotas, 2019",1,0,2,3,1,5,19,CAUCA,19548,PIENDAMÓ - TUNÍA
1107,ALCALDIA DE SANTIAGO DE TOLU,892200839,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-75.535434694,9.533810567,2017,"Fuente: Función Pública, Informe Ley de Cuotas, 2017",4,2,1,0,6,1,70,SUCRE,70820,SANTIAGO DE TOLÚ
609,ALCALDIA DE GIGANTE,891180176,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-75.516997536,2.371781539,2017,"Fuente: Función Pública, Informe Ley de Cuotas, 2017",4,2,2,1,6,3,41,HUILA,41306,GIGANTE
4239,EMPRESAS MUNICIPALES DE CHINACOTA,807000581,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIO OFICIAL,-72.583909779,7.583353136,2019,"Fuente: Función Pública, Informe Ley de Cuotas, 2019",1,0,0,3,1,3,54,NORTE DE SANTANDER,54172,CHINÁCOTA
721,ALCALDIA DE LENGUAZAQUE,5899999330,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-73.681532277,5.303637171,2019,"Fuente: Función Pública, Informe Ley de Cuotas, 2019",3,2,0,0,5,0,25,CUNDINAMARCA,25407,LENGUAZAQUE
814,ALCALDIA DE OBANDO,891900902,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-75.949199698,4.597588666,2020,"Fuente: Función Pública, Informe Ley de Cuotas, 2020",3,4,1,1,7,2,76,VALLE DEL CAUCA,76497,OBANDO
100,ALCALDIA DE ARAUCA,800102504,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-70.509211529,6.796280825,2020,"Fuente: Función Pública, Informe Ley de Cuotas, 2020",7,4,0,0,11,0,81,ARAUCA,81001,ARAUCA
1168,ALCALDIA DE TARAIRA,832000219,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-69.907762015,-.719822209,2019,"Fuente: Función Pública, Informe Ley de Cuotas, 2019",1,0,3,1,1,4,97,VAUPÉS,97666,TARAIRA
816,ALCALDIA DE OIBA,890210948,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-73.279615153,6.225596216,2017,"Fuente: Función Pública, Informe Ley de Cuotas, 2017",1,3,0,1,4,1,68,SANTANDER,68500,OIBA
672,ALCALDIA DE JERUSALEN,800004018,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-74.689158536,4.571350254,2019,"Fuente: Función Pública, Informe Ley de Cuotas, 2019",3,0,0,0,3,0,25,CUNDINAMARCA,25368,JERUSALÉN
3200,HOSPITAL  SAN JOSE  -BELEN DE UMBRIA,891408918,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESAS SOCIALES DEL ESTADO,-75.867938933,5.200398696,2019,"Fuente: Función Pública, Informe Ley de Cuotas, 2019",1,0,0,1,1,1,66,RISARALDA,66088,BELÉN DE UMBRÍA
1050,ALCALDIA DE SAN LORENZO,800099142,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-77.218726925,1.542139582,2021,"Fuente: Función Pública, Informe Ley de Cuotas, 2021",3,2,1,0,5,1,52,NARIÑO,52687,SAN LORENZO
2911,CENTRO DE SALUD - SAN PEDRO SUCRE,823001999,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESAS SOCIALES DEL ESTADO,-75.037418148,9.396835638,2021,"Fuente: Función Pública, Informe Ley de Cuotas, 2021",0,1,0,1,1,1,70,SUCRE,70717,SAN PEDRO
4439,HOSPITAL SAN ANTONIO DE ARBELAEZ,890680031,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESAS SOCIALES DEL ESTADO,-74.395762911,4.232786985,2020,"Fuente: Función Pública, Informe Ley de Cuotas, 2020",1,0,1,1,1,2,25,CUNDINAMARCA,25053,ARBELÁEZ
3793,EMPRESA DE SERVICIOS PUBLICOS LA PLATA HUILA - EMSERPLA,813002781,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIO OFICIAL,-76.001172988,2.328076586,2017,"Fuente: Función Pública, Informe Ley de Cuotas, 2017",1,0,0,0,1,0,41,HUILA,41396,LA PLATA
3091,HOSPITAL  GERMAN VELEZ GUTIERREZ  -BETULIA,890982116,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESAS SOCIALES DEL ESTADO,-75.956492463,6.185783612,2017,"Fuente: Función Pública, Informe Ley de Cuotas, 2017",1,0,0,1,1,1,05,ANTIOQUIA,05093,BETULIA
1048,ALCALDIA DE SAN JUAN NEPOMUCENO,800037175,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-75.065719587,9.967957823,2021,"Fuente: Función Pública, Informe Ley de Cuotas, 2021",2,2,2,2,4,4,13,BOLÍVAR,13657,SAN JUAN NEPOMUCENO
3418,HOSPITAL LA MISERICORDIA DE YALI,890982162,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESAS SOCIALES DEL ESTADO,-74.75565002,6.716870679,2018,"Fuente: Función Pública, Informe Ley de Cuotas, 2018",1,0,1,0,1,1,05,ANTIOQUIA,05885,YALÍ
3029,CENTRO DE SALUD SANTA LUCIA - BUENAVISTA,823002149,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESAS SOCIALES DEL ESTADO,-74.980140573,9.314972282,2019,"Fuente: Función Pública, Informe Ley de Cuotas, 2019",0,1,0,0,1,0,70,SUCRE,70110,BUENAVISTA
4087,EMPRESA DE FOMENTO Y DESARROLLO SOSTENIBLE DE OCCIDENTE,832003417,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIO OFICIAL,-74.338022898,4.834052334,2018,"Fuente: Función Pública, Informe Ley de Cuotas, 2018",1,0,0,,1,,25,CUNDINAMARCA,25269,FACATATIVÁ
927,ALCALDIA DE PUERTO GUZMAN,800222489,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-75.880229785,.746432215,2022,"Fuente: Función Pública, Informe Ley de Cuotas, 2022",5,3,8,21,8,29,86,PUTUMAYO,86571,PUERTO GUZMÁN
2796,CENTRO DE SALUD SAN LORENZO,900192832,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,SALUD Y PROTECCIÓN SOCIAL,DESCENTRALIZADO,NO APLICA,EMPRESAS SOCIALES DEL ESTADO,-77.218726925,1.542139582,2017,"Fuente: Función Pública, Informe Ley de Cuotas, 2017",0,1,2,1,1,3,52,NARIÑO,52687,SAN LORENZO
256,ALCALDIA DE CONCEPCION ANTIOQUIA,890983718,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-75.217859014,6.376106187,2020,"Fuente: Función Pública, Informe Ley de Cuotas, 2020",3,2,0,0,5,0,05,ANTIOQUIA,05206,CONCEPCIÓN
1189,ALCALDIA DE TIMANA,891180182,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-75.917576487,1.950715226,2017,"Fuente: Función Pública, Informe Ley de Cuotas, 2017",3,1,0,0,4,0,41,HUILA,41807,TIMANÁ
3396,HOSPITAL FELIPE SUAREZ DE SALAMINA,890801206,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESAS SOCIALES DEL ESTADO,-75.409621766,5.370332425,2018,"Fuente: Función Pública, Informe Ley de Cuotas, 2018",1,0,0,,1,,17,CALDAS,17653,SALAMINA
2939,CENTRO DE SALUD DE GUARANDA - SUCRE,823003985,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,SALUD Y PROTECCIÓN SOCIAL,DESCENTRALIZADO,VINCULADAS,EMPRESAS SOCIALES DEL ESTADO,-74.687349255,8.337828523,2021,"Fuente: Función Pública, Informe Ley de Cuotas, 2021",0,0,0,0,0,0,70,SUCRE,70265,GUARANDA
4073,EMPRESA DE SERVICIOS PUBLICOS DE LA VIRGINIA,800103884,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIO OFICIAL,-75.852081623,4.904704187,2021,"Fuente: Función Pública, Informe Ley de Cuotas, 2021",2,1,28,10,3,38,66,RISARALDA,66400,LA VIRGINIA
3643,HOSPITAL VERA JUDITH IMITOLA VILLANUEVA - PIOJO,802007650,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESAS SOCIALES DEL ESTADO,-75.143660335,10.740789594,2021,"Fuente: Función Pública, Informe Ley de Cuotas, 2021",0,1,0,0,1,0,08,ATLÁNTICO,08549,PIOJÓ
4006,EMPRESA DE SERVICIOS PUBLICOS DE EBEJICO,811014485,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIO OFICIAL,-75.783311748,6.326444922,2021,"Fuente: Función Pública, Informe Ley de Cuotas, 2021",1,1,0,0,2,0,05,ANTIOQUIA,05240,EBÉJICO
6184,TERMINAL DE TRANSPORTES DE SOGAMOSO LTDA.,891855336,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,DESCENTRALIZADO,VINCULADAS,SOCIEDAD DE ECONOMÍA MIXTA,-72.870956503,5.646672053,2018,"Fuente: Función Pública, Informe Ley de Cuotas, 2018",1,0,0,,1,,15,BOYACÁ,15759,SOGAMOSO
518,ALCALDIA DE DOSQUEBRADAS,800099310,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-75.669936549,4.842021144,2020,"Fuente: Función Pública, Informe Ley de Cuotas, 2020",16,17,2,2,33,4,66,RISARALDA,66170,DOSQUEBRADAS
684,ALCALDIA DE LA CRUZ,800099098,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-76.923352621,1.584175998,2017,"Fuente: Función Pública, Informe Ley de Cuotas, 2017",3,3,0,0,6,0,52,NARIÑO,52378,LA CRUZ
169,ALCALDIA DE CACHIRA,890501776,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-73.129394812,7.684188896,2019,"Fuente: Función Pública, Informe Ley de Cuotas, 2019",0,4,0,0,4,0,54,NORTE DE SANTANDER,54128,CÁCHIRA
223,ALCALDIA DE CHINCHINA,890801133,TERRITORIAL,MUNICIPAL,RAMA EJECUTIVA,NO APLICA,CENTRAL,ADSCRITAS,ALCALDÍA,-75.659546861,4.974340569,2019,"Fuente: Función Pública, Informe Ley de Cuotas, 2019",2,2,4,6,4,10,17,CALDAS,17174,CHINCHINÁ
